, sample_no, plate_id, Eta.V_ave, Ni.PM.Loading, Fe.PM.Loading, Co.PM.Loading, Ta.PM.Loading, Mn.PM.Loading, Cu.PM.Loading
2029, 2064, 3851, 0.432806, 0, 0.4, 0.2, 0.1, 0, 0.3
2030, 2065, 3851, 0.421337, 0.1, 0.2, 0.2, 0, 0, 0.5
2031, 2066, 3851, 0.432757, 0, 0.4, 0.1, 0, 0.2, 0.3
2032, 2067, 3851, 0.490867, 0.3, 0, 0, 0.5, 0, 0.2
2033, 2068, 3851, 0.478561, 0.2, 0, 0, 0, 0.5, 0.3
2034, 2069, 3851, 0.449609, 0.1, 0, 0.1, 0.1, 0.7, 0
2035, 2070, 3851, 0.421041, 0, 0, 0.7, 0.1, 0.1, 0.1
2036, 2071, 3851, 0.422388, 0, 0.2, 0.3, 0.1, 0, 0.4
2037, 2072, 3851, 0.425519, 0, 0.3, 0.3, 0.1, 0, 0.3
2038, 2073, 3851, 0.427508, 0, 0.6, 0.3, 0.1, 0, 0
2039, 2074, 3851, 0.470607, 0, 0.4, 0, 0.2, 0.4, 0
2040, 2075, 3851, 0.479311, 0.4, 0, 0, 0.2, 0.3, 0.1
2041, 2076, 3851, 0.431657, 0, 0.5, 0.2, 0, 0.1, 0.2
2042, 2078, 3851, 0.449914, 0, 0, 0.3, 0.6, 0.1, 0
2043, 2079, 3851, 0.469103, 0, 0.3, 0, 0.1, 0.2, 0.4
2044, 2080, 3851, 0.425136, 0.5, 0.1, 0, 0.3, 0.1, 0
2045, 2081, 3851, 0.448941, 0, 0, 0.4, 0, 0.3, 0.3
2046, 2082, 3851, 0.460249, 0.6, 0, 0, 0.4, 0, 0
2047, 2083, 3851, 0.424338, 0, 0.1, 0.2, 0, 0.7, 0
2048, 2084, 3851, 0.43949, 0, 0.1, 0.3, 0.5, 0.1, 0
2049, 2085, 3851, 0.441128, 0.1, 0.1, 0.1, 0, 0.7, 0
2050, 2086, 3851, 0.456736, 0.2, 0, 0.2, 0.5, 0, 0.1
2051, 2087, 3851, 0.44317, 0.1, 0.3, 0, 0, 0.6, 0
2052, 2088, 3851, 0.462937, 0, 0, 0, 0, 0.5, 0.5
2053, 2089, 3851, 0.441766, 0.1, 0.3, 0, 0, 0.5, 0.1
2054, 2090, 3851, 0.44359, 0, 0.3, 0.1, 0, 0.4, 0.2
2055, 2091, 3851, 0.497666, 0, 0.1, 0, 0.8, 0, 0.1
2056, 2092, 3851, 0.421364, 0.3, 0.5, 0, 0, 0.1, 0.1
2057, 2093, 3851, 0.446978, 0.1, 0, 0.2, 0, 0.4, 0.3
2058, 2094, 3851, 0.441486, 0.2, 0, 0.4, 0.3, 0.1, 0
2059, 2095, 3851, 0.404633, 0.1, 0, 0.5, 0, 0.4, 0
2060, 2096, 3851, 0.42779, 0, 0, 0.4, 0, 0.6, 0
2061, 2097, 3851, 0.470977, 0.1, 0, 0, 0.2, 0.3, 0.4
2062, 2098, 3851, 0.434723, 0, 0.2, 0.3, 0.3, 0.2, 0
2063, 2099, 3851, 0.445836, 0.3, 0.1, 0, 0.3, 0.3, 0
2064, 2100, 3851, 0.485783, 0, 0, 0, 0.7, 0.3, 0
2065, 2101, 3851, 0.427398, 0.3, 0.1, 0, 0.5, 0, 0.1
2066, 2102, 3851, 0.360648, 0.4, 0.5, 0, 0, 0, 0.1
2067, 2103, 3851, 0.435846, 0, 0.2, 0.5, 0.2, 0.1, 0
2068, 2104, 3851, 0.422236, 0, 0.1, 0.6, 0.3, 0, 0
2069, 2105, 3851, 0.440125, 0, 0.2, 0.1, 0, 0.2, 0.5
2070, 2106, 3851, 0.430836, 0.2, 0, 0.3, 0, 0.1, 0.4
2071, 2107, 3851, 0.423099, 0.1, 0.1, 0.2, 0, 0.6, 0
2072, 2108, 3851, 0.455733, 0, 0, 0.3, 0, 0.2, 0.5
2073, 2109, 3851, 0.410797, 0, 0.1, 0.6, 0, 0.3, 0
2074, 2110, 3851, 0.368946, 0.6, 0.2, 0, 0.1, 0.1, 0
2075, 2111, 3851, 0.470199, 0, 0.5, 0, 0.2, 0.1, 0.2
2076, 2112, 3851, 0.479219, 0, 0, 0.2, 0.3, 0.1, 0.4
2077, 2135, 3851, 0.423983, 0.3, 0.3, 0, 0.1, 0, 0.3
2078, 2136, 3851, 0.422007, 0, 0, 0.8, 0.1, 0, 0.1
2079, 2137, 3851, 0.442356, 0.4, 0, 0.1, 0.5, 0, 0
2080, 2138, 3851, 0.474854, 0, 0, 0.1, 0.8, 0, 0.1
2081, 2139, 3851, 0.511738, 0.3, 0, 0, 0.4, 0.1, 0.2
2082, 2140, 3851, 0.419133, 0, 0.1, 0.2, 0, 0, 0.7
2083, 2141, 3851, 0.419078, 0.4, 0.1, 0.1, 0.4, 0, 0
2084, 2142, 3851, 0.517404, 0, 0, 0, 0.4, 0.2, 0.4
2085, 2143, 3851, 0.408425, 0.5, 0.3, 0.1, 0, 0.1, 0
2086, 2144, 3851, 0.4183, 0, 0.2, 0.5, 0, 0.2, 0.1
2087, 2145, 3851, 0.419667, 0, 0.6, 0.3, 0, 0, 0.1
2088, 2146, 3851, 0.442643, 0, 0, 0.1, 0, 0.6, 0.3
2089, 2147, 3851, 0.412631, 0.2, 0.5, 0, 0.2, 0.1, 0
2090, 2148, 3851, 0.445743, 0.1, 0.1, 0, 0, 0.7, 0.1
2091, 2149, 3851, 0.412878, 0.4, 0.1, 0.3, 0, 0.2, 0
2092, 2150, 3851, 0.422548, 0.2, 0.1, 0.2, 0, 0.5, 0
2093, 2151, 3851, 0.445497, 0, 0.1, 0.3, 0.6, 0, 0
2094, 2152, 3851, 0.438367, 0, 0.4, 0.2, 0.4, 0, 0
2095, 2153, 3851, 0.46292, 0, 0.8, 0, 0.1, 0.1, 0
2096, 2154, 3851, 0.447409, 0, 0.2, 0.3, 0.3, 0, 0.2
2097, 2155, 3851, 0.421427, 0, 0, 0.7, 0, 0.2, 0.1
2098, 2156, 3851, 0.396981, 0, 0.2, 0.7, 0, 0, 0.1
2099, 2157, 3851, 0.443094, 0.3, 0.1, 0, 0.2, 0.4, 0
2100, 2158, 3851, 0.445051, 0.3, 0, 0.3, 0, 0.2, 0.2
2101, 2159, 3851, 0.477126, 0, 0, 0, 0.2, 0.5, 0.3
2102, 2160, 3851, 0.38621, 0.3, 0.2, 0.3, 0.2, 0, 0
2103, 2161, 3851, 0.459837, 0, 0, 0.2, 0.5, 0.1, 0.2
2104, 2162, 3851, 0.444306, 0.5, 0, 0.2, 0, 0.1, 0.2
2105, 2163, 3851, 0.428421, 0.3, 0, 0.6, 0.1, 0, 0
2106, 2164, 3851, 0.419108, 0.1, 0.1, 0.8, 0, 0, 0
2107, 2165, 3851, 0.438751, 0, 0, 0.3, 0.3, 0.3, 0.1
2108, 2166, 3851, 0.433036, 0, 0.4, 0, 0.4, 0, 0.2
2109, 2167, 3851, 0.386856, 0.3, 0.2, 0.2, 0, 0, 0.3
2110, 2168, 3851, 0.435064, 0, 0, 0.4, 0.4, 0.2, 0
2111, 2169, 3851, 0.504468, 0, 0.1, 0, 0.4, 0.3, 0.2
2112, 2170, 3851, 0.462139, 0.1, 0.2, 0, 0.4, 0, 0.3
2113, 2171, 3851, 0.4067, 0.3, 0.1, 0.2, 0, 0.4, 0
2114, 2172, 3851, 0.366416, 0.4, 0.2, 0.1, 0, 0.3, 0
2115, 2173, 3851, 0.433785, 0, 0.5, 0.1, 0.3, 0, 0.1
2116, 2174, 3851, 0.356252, 0.7, 0.1, 0.2, 0, 0, 0
2117, 2175, 3851, 0.499796, 0.4, 0, 0, 0, 0.3, 0.3
2118, 2176, 3851, 0.427093, 0, 0, 0.7, 0.2, 0.1, 0
