, sample_no, plate_id, Eta.V_ave, Ni.PM.Loading, Fe.PM.Loading, Co.PM.Loading, Mn.PM.Loading, Ce.PM.Loading, La.PM.Loading
2029, 2063, 3496, 0.449419, 0, 0, 0.1, 0.5, 0.2, 0.2
2030, 2064, 3496, 0.42839, 0, 0.4, 0.2, 0.1, 0, 0.3
2031, 2065, 3496, 0.447308, 0.1, 0.2, 0.2, 0, 0, 0.5
2032, 2066, 3496, 0.387127, 0, 0.4, 0.1, 0, 0.2, 0.3
2033, 2067, 3496, 0.451923, 0.3, 0, 0, 0.5, 0, 0.2
2034, 2068, 3496, 0.46969, 0.2, 0, 0, 0, 0.5, 0.3
2035, 2069, 3496, 0.424793, 0.1, 0, 0.1, 0.1, 0.7, 0
2036, 2070, 3496, 0.421555, 0, 0, 0.7, 0.1, 0.1, 0.1
2037, 2071, 3496, 0.438295, 0, 0.2, 0.3, 0.1, 0, 0.4
2038, 2072, 3496, 0.423119, 0, 0.3, 0.3, 0.1, 0, 0.3
2039, 2073, 3496, 0.415894, 0, 0.6, 0.3, 0.1, 0, 0
2040, 2074, 3496, 0.444335, 0, 0.4, 0, 0.2, 0.4, 0
2041, 2075, 3496, 0.417896, 0.4, 0, 0, 0.2, 0.3, 0.1
2042, 2076, 3496, 0.381627, 0, 0.5, 0.2, 0, 0.1, 0.2
2043, 2077, 3496, 0.428125, 0, 0, 0.4, 0.6, 0, 0
2044, 2078, 3496, 0.435542, 0, 0, 0.3, 0.6, 0.1, 0
2045, 2079, 3496, 0.451553, 0, 0.3, 0, 0.1, 0.2, 0.4
2046, 2080, 3496, 0.36981, 0.5, 0.1, 0, 0.3, 0.1, 0
2047, 2081, 3496, 0.401301, 0, 0, 0.4, 0, 0.3, 0.3
2048, 2082, 3496, 0.452553, 0.6, 0, 0, 0.4, 0, 0
2049, 2083, 3496, 0.382583, 0, 0.1, 0.2, 0, 0.7, 0
2050, 2084, 3496, 0.4088, 0, 0.1, 0.3, 0.5, 0.1, 0
2051, 2085, 3496, 0.382819, 0.1, 0.1, 0.1, 0, 0.7, 0
2052, 2086, 3496, 0.421012, 0.2, 0, 0.2, 0.5, 0, 0.1
2053, 2087, 3496, 0.385227, 0.1, 0.3, 0, 0, 0.6, 0
2054, 2088, 3496, 0.549706, 0, 0, 0, 0, 0.5, 0.5
2055, 2089, 3496, 0.388038, 0.1, 0.3, 0, 0, 0.5, 0.1
2056, 2090, 3496, 0.38373, 0, 0.3, 0.1, 0, 0.4, 0.2
2057, 2091, 3496, 0.499762, 0, 0.1, 0, 0.8, 0, 0.1
2058, 2092, 3496, 0.352971, 0.3, 0.5, 0, 0, 0.1, 0.1
2059, 2093, 3496, 0.386886, 0.1, 0, 0.2, 0, 0.4, 0.3
2060, 2094, 3496, 0.415397, 0.2, 0, 0.4, 0.3, 0.1, 0
2061, 2095, 3496, 0.385722, 0.1, 0, 0.5, 0, 0.4, 0
2062, 2096, 3496, 0.380583, 0, 0, 0.4, 0, 0.6, 0
2063, 2097, 3496, 0.533428, 0.1, 0, 0, 0.2, 0.3, 0.4
2064, 2098, 3496, 0.427003, 0, 0.2, 0.3, 0.3, 0.2, 0
2065, 2099, 3496, 0.410398, 0.3, 0.1, 0, 0.3, 0.3, 0
2066, 2100, 3496, 0.518854, 0, 0, 0, 0.7, 0.3, 0
2067, 2101, 3496, 0.388164, 0.3, 0.1, 0, 0.5, 0, 0.1
2068, 2102, 3496, 0.357448, 0.4, 0.5, 0, 0, 0, 0.1
2069, 2103, 3496, 0.413364, 0, 0.2, 0.5, 0.2, 0.1, 0
2070, 2104, 3496, 0.416087, 0, 0.1, 0.6, 0.3, 0, 0
2071, 2105, 3496, 0.44965, 0, 0.2, 0.1, 0, 0.2, 0.5
2072, 2106, 3496, 0.451965, 0.2, 0, 0.3, 0, 0.1, 0.4
2073, 2107, 3496, 0.369496, 0.1, 0.1, 0.2, 0, 0.6, 0
2074, 2108, 3496, 0.42606, 0, 0, 0.3, 0, 0.2, 0.5
2075, 2109, 3496, 0.394786, 0, 0.1, 0.6, 0, 0.3, 0
2076, 2110, 3496, 0.340246, 0.6, 0.2, 0, 0.1, 0.1, 0
2077, 2111, 3496, 0.440348, 0, 0.5, 0, 0.2, 0.1, 0.2
2078, 2112, 3496, 0.483106, 0, 0, 0.2, 0.3, 0.1, 0.4
2079, 2135, 3496, 0.39362, 0.3, 0.3, 0, 0.1, 0, 0.3
2080, 2136, 3496, 0.419387, 0, 0, 0.8, 0.1, 0, 0.1
2081, 2137, 3496, 0.435117, 0.4, 0, 0.1, 0.5, 0, 0
2082, 2138, 3496, 0.435271, 0, 0, 0.1, 0.8, 0, 0.1
2083, 2139, 3496, 0.453229, 0.3, 0, 0, 0.4, 0.1, 0.2
2084, 2140, 3496, 0.481746, 0, 0.1, 0.2, 0, 0, 0.7
2085, 2141, 3496, 0.375459, 0.4, 0.1, 0.1, 0.4, 0, 0
2086, 2142, 3496, 0.653474, 0, 0, 0, 0.4, 0.2, 0.4
2087, 2143, 3496, 0.358095, 0.5, 0.3, 0.1, 0, 0.1, 0
2088, 2144, 3496, 0.371053, 0, 0.2, 0.5, 0, 0.2, 0.1
2089, 2145, 3496, 0.387758, 0, 0.6, 0.3, 0, 0, 0.1
2090, 2146, 3496, 0.497374, 0, 0, 0.1, 0, 0.6, 0.3
2091, 2147, 3496, 0.378019, 0.2, 0.5, 0, 0.2, 0.1, 0
2092, 2148, 3496, 0.447613, 0.1, 0.1, 0, 0, 0.7, 0.1
2093, 2149, 3496, 0.372022, 0.4, 0.1, 0.3, 0, 0.2, 0
2094, 2150, 3496, 0.379688, 0.2, 0.1, 0.2, 0, 0.5, 0
2095, 2151, 3496, 0.402712, 0, 0.1, 0.3, 0.6, 0, 0
2096, 2152, 3496, 0.433863, 0, 0.4, 0.2, 0.4, 0, 0
2097, 2153, 3496, 0.421369, 0, 0.8, 0, 0.1, 0.1, 0
2098, 2154, 3496, 0.434844, 0, 0.2, 0.3, 0.3, 0, 0.2
2099, 2155, 3496, 0.38826, 0, 0, 0.7, 0, 0.2, 0.1
2100, 2156, 3496, 0.392226, 0, 0.2, 0.7, 0, 0, 0.1
2101, 2157, 3496, 0.433796, 0.3, 0.1, 0, 0.2, 0.4, 0
2102, 2158, 3496, 0.407, 0.3, 0, 0.3, 0, 0.2, 0.2
2103, 2159, 3496, 0.697823, 0, 0, 0, 0.2, 0.5, 0.3
2104, 2160, 3496, 0.363232, 0.3, 0.2, 0.3, 0.2, 0, 0
2105, 2161, 3496, 0.469228, 0, 0, 0.2, 0.5, 0.1, 0.2
2106, 2162, 3496, 0.420932, 0.5, 0, 0.2, 0, 0.1, 0.2
2107, 2163, 3496, 0.428438, 0.3, 0, 0.6, 0.1, 0, 0
2108, 2164, 3496, 0.405529, 0.1, 0.1, 0.8, 0, 0, 0
2109, 2165, 3496, 0.453248, 0, 0, 0.3, 0.3, 0.3, 0.1
2110, 2166, 3496, 0.474989, 0, 0.4, 0, 0.4, 0, 0.2
2111, 2167, 3496, 0.406074, 0.3, 0.2, 0.2, 0, 0, 0.3
2112, 2168, 3496, 0.444066, 0, 0, 0.4, 0.4, 0.2, 0
2113, 2169, 3496, 0.566736, 0, 0.1, 0, 0.4, 0.3, 0.2
2114, 2170, 3496, 0.454032, 0.1, 0.2, 0, 0.4, 0, 0.3
2115, 2171, 3496, 0.385455, 0.3, 0.1, 0.2, 0, 0.4, 0
2116, 2172, 3496, 0.373216, 0.4, 0.2, 0.1, 0, 0.3, 0
2117, 2173, 3496, 0.425145, 0, 0.5, 0.1, 0.3, 0, 0.1
2118, 2174, 3496, 0.369665, 0.7, 0.1, 0.2, 0, 0, 0
2119, 2175, 3496, 0.461238, 0.4, 0, 0, 0, 0.3, 0.3
2120, 2176, 3496, 0.452975, 0, 0, 0.7, 0.2, 0.1, 0
